cip4,state,total_employment,location_quotient,coverage_pct,n_routing_socs,n_observed_socs
15.14,MI,1450.0,0.725248789023078,1.0,2,2
15.14,MN,680.0,0.5116935708054422,0.9149147727272727,2,1
15.14,MO,790.0,0.5976503118746139,1.0,2,2
15.14,MS,360.0,0.686685830390651,0.9149147727272727,2,1
15.14,MT,240.0,1.0489206450278648,0.9149147727272727,2,1
15.14,NC,1830.0,0.8197376207941114,1.0,2,2
15.14,ND,110.0,0.5773072625865663,0.9149147727272727,2,1
15.14,NE,300.0,0.6514931702350519,0.9149147727272727,2,1
15.14,NH,440.0,1.4468783313063975,0.9149147727272727,2,1
15.14,NJ,1060.0,0.5493790697166612,0.9149147727272727,2,1
15.14,NM,,,0.0,2,0
15.14,NV,570.0,0.8247776129006102,0.9149147727272727,2,1
15.14,NY,2400.0,0.5557066217666438,1.0,2,2
15.14,OH,1460.0,0.5814752139342779,0.9149147727272727,2,1
15.14,OK,860.0,1.118357087896043,0.9149147727272727,2,1
15.14,OR,1110.0,1.247191147565029,0.9149147727272727,2,1
15.14,PA,2450.0,0.8938598325017317,1.0,2,2
15.14,RI,250.0,1.1572645503446102,0.9149147727272727,2,1
15.14,SC,1450.0,1.4076551042700511,1.0,2,2
15.14,SD,,,0.0,2,0
15.14,TN,900.0,0.6036620563981647,1.0,2,2
15.14,TX,8740.0,1.3923766293965512,1.0,2,2
15.14,UT,1090.0,1.4043198433073039,0.9149147727272727,2,1
15.14,VA,4130.0,2.2459915544517535,1.0,2,2
15.14,VT,180.0,1.343877058896447,0.9149147727272727,2,1
15.14,WA,2400.0,1.4908631556094052,1.0,2,2
15.14,WI,560.0,0.42010431065165316,0.9149147727272727,2,1
15.14,WV,280.0,0.8826023890115152,0.9149147727272727,2,1
15.14,WY,140.0,1.1210986579690876,0.9149147727272727,2,1
15.15,AK,3500.0,1.1929722865333863,0.9790845606029178,10,9
15.15,AL,21850.0,1.1313507271100152,1.0,10,10
15.15,AR,8600.0,0.7188857428960806,1.0,10,10
15.15,AZ,27680.0,0.9304643234346064,0.9554656710226094,10,9
15.15,CA,193900.0,1.149982514255534,1.0,10,10
15.15,CO,19450.0,0.7268653209361492,1.0,10,10
15.15,CT,22480.0,1.4453411547721513,1.0,10,10
15.15,DC,5850.0,0.9108550735350206,0.9492428956647998,10,9
15.15,DE,2360.0,0.5454483205996937,0.9283274562677176,10,8
15.15,FL,63780.0,0.6969718848787279,1.0,10,10
15.15,GA,33800.0,0.7465350373482367,1.0,10,10
15.15,HI,4440.0,0.7820906601812657,0.9007329046532532,10,7
15.15,IA,15990.0,1.0955561599193824,1.0,10,10
15.15,ID,7450.0,0.9587807616471942,1.0,10,10
15.15,IL,55840.0,0.9935622265134375,1.0,10,10
15.15,IN,36830.0,1.235883040573802,1.0,10,10
15.15,KS,13970.0,1.044679502722121,1.0,10,10
15.15,KY,20250.0,1.0893292830861456,1.0,10,10
15.15,LA,24790.0,1.3893812989045093,1.0,10,10
15.15,MA,40240.0,1.1930888665786543,1.0,10,10
15.15,MD,29350.0,1.1509122331654142,0.8379451012929544,10,9
15.15,ME,5400.0,0.9181792479681992,0.9790845606029178,10,9
15.15,MI,84860.0,2.066028511015975,1.0,10,10
15.15,MN,40860.0,1.496627368558075,1.0,10,10
15.15,MO,18180.0,0.6694655151990508,0.9724054483855356,10,9
15.15,MS,8510.0,0.7901315766099714,1.0,10,10
15.15,MT,2880.0,0.6126862759590267,1.0,10,10
15.15,NC,43290.0,0.9438992389980488,1.0,10,10
15.15,ND,2660.0,0.6795325201046606,1.0,10,10
15.15,NE,8160.0,0.8625674077436881,1.0,10,10
15.15,NH,7460.0,1.1940772842752654,0.9724054483855356,10,9
15.15,NJ,31140.0,0.7855957504189408,1.0,10,10
15.15,NM,7060.0,0.893605690450819,0.9345502316255272,10,8
15.15,NV,7940.0,0.5592381417904022,1.0,10,10
15.15,NY,55450.0,0.6249570240320163,1.0,10,10
15.15,OH,64100.0,1.2426552352334017,0.854566825693148,10,9
15.15,OK,12310.0,0.7792097340131919,1.0,10,10
15.15,OR,20040.0,1.096028963651333,0.854566825693148,10,9
15.15,PA,55170.0,0.9797620066184609,1.0,10,10
15.15,RI,3890.0,0.8765092738689721,0.9724054483855356,10,9
15.15,SC,25850.0,1.2215270189829506,1.0,10,10
15.15,SD,2870.0,0.6840378110139255,0.850694876581622,10,8
15.15,TN,31050.0,1.0137415491805732,1.0,10,10
15.15,TX,115510.0,0.8957341856064448,1.0,10,10
15.15,UT,18190.0,1.1407395699771032,1.0,10,10
15.15,VA,29600.0,0.7835451941120428,1.0,10,10
15.15,VT,2650.0,0.9630463332016609,1.0,10,10
15.15,WA,28680.0,0.8672013797628989,1.0,10,10
15.15,WI,34000.0,1.241544529854255,1.0,10,10
15.15,WV,4950.0,0.7594978331968592,0.9790845606029178,10,9
15.15,WY,1960.0,0.763987303667519,0.9283274562677176,10,8
15.16,AK,280.0,0.9156329382491472,1.0,1,1
15.16,AL,3370.0,1.6740822252753786,1.0,1,1
15.16,AR,580.0,0.46514727214420054,1.0,1,1
15.16,AZ,2660.0,0.8578598495039335,1.0,1,1
15.16,CA,26500.0,1.5078577312764403,1.0,1,1
15.16,CO,2610.0,0.9357846478587614,1.0,1,1
15.16,CT,1620.0,0.9992867801201819,1.0,1,1
15.16,DC,2640.0,3.943650396602479,1.0,1,1
15.16,DE,130.0,0.2882610894421503,1.0,1,1
15.16,FL,9120.0,0.9561513625925924,1.0,1,1
15.16,GA,3970.0,0.8412499807337113,1.0,1,1
15.16,HI,920.0,1.554758794726893,1.0,1,1
15.16,IA,1220.0,0.8019496042371057,1.0,1,1
15.16,ID,590.0,0.7284774545051022,1.0,1,1
15.16,IL,3010.0,0.5138273573751607,1.0,1,1
15.16,IN,1980.0,0.6374438118633264,1.0,1,1
15.16,KS,770.0,0.5524315301972564,1.0,1,1
15.16,KY,560.0,0.2890169031685672,1.0,1,1
15.16,LA,7630.0,4.102707218775201,1.0,1,1
15.16,MA,2930.0,0.8334575916403458,1.0,1,1
15.16,MD,6670.0,2.509348611865604,1.0,1,1
15.16,ME,700.0,1.1419124776555303,1.0,1,1
15.16,MI,6630.0,1.5486307440914953,1.0,1,1
15.16,MN,1380.0,0.48494833470773896,1.0,1,1
15.16,MO,1280.0,0.45221541997728837,1.0,1,1
15.16,MS,560.0,0.4988373351266082,1.0,1,1
15.16,MT,280.0,0.5714849020118649,1.0,1,1
15.16,NC,4230.0,0.8848700235489947,1.0,1,1
15.16,ND,270.0,0.6617492203977358,1.0,1,1
15.16,NE,330.0,0.3346708530879099,1.0,1,1
15.16,NH,580.0,0.8906819843796597,1.0,1,1
15.16,NJ,3910.0,0.9463642807752873,1.0,1,1
15.16,NM,1720.0,2.088674366947428,1.0,1,1
15.16,NV,770.0,0.5203170677619654,1.0,1,1
15.16,NY,5020.0,0.5428169314132284,1.0,1,1
15.16,OH,5970.0,1.110370770412821,1.0,1,1
15.16,OK,1060.0,0.6437292554834687,1.0,1,1
15.16,OR,2540.0,1.332781929648982,1.0,1,1
15.16,PA,4710.0,0.8024899142390204,1.0,1,1
15.16,RI,390.0,0.8430873762988158,1.0,1,1
15.16,SC,1430.0,0.6483053910085188,1.0,1,1
15.16,SD,220.0,0.5030625153796103,1.0,1,1
15.16,TN,4610.0,1.444001462551583,1.0,1,1
15.16,TX,9900.0,0.736539131667536,1.0,1,1
15.16,UT,1520.0,0.9145310620757253,1.0,1,1
15.16,VA,5980.0,1.5187090800906726,1.0,1,1
15.16,VT,360.0,1.2551767157056037,1.0,1,1
15.16,WA,3150.0,0.9138026904033768,1.0,1,1
15.16,WI,760.0,0.26625516509246683,1.0,1,1
15.16,WV,610.0,0.8979501775340087,1.0,1,1
15.16,WY,190.0,0.7105337905233128,1.0,1,1
15.17,AK,1420.0,3.7250837158346957,0.6885376756066411,6,4
15.17,AL,1700.0,0.6774544857816377,0.7898041719880801,6,4
15.17,AR,1120.0,0.7205511647365241,0.94029374201788,6,5
15.17,AZ,3040.0,0.7864889151171803,0.6572477650063857,6,5
15.17,CA,26000.0,1.1867852995931643,1.0,6,6
15.17,CO,3520.0,1.0124239008116545,1.0,6,6
15.17,CT,1310.0,0.6482324089679736,0.7898041719880801,6,4
15.17,DC,340.0,0.40743441978424905,0.5037249893571732,6,2
15.17,DE,140.0,0.249031924087033,0.5062260536398467,6,2
15.17,FL,8440.0,0.7098369028624029,0.94029374201788,6,5
15.17,GA,3680.0,0.6255567234675049,0.7898041719880801,6,4
15.17,HI,1300.0,1.7623934259525496,0.779320987654321,6,4
15.17,IA,2160.0,1.1390041722135262,0.8495104299702001,6,5
15.17,ID,910.0,0.9013424248566478,0.7898041719880801,6,4
15.17,IL,4020.0,0.5505047846395865,0.94029374201788,6,5
15.17,IN,3070.0,0.792865300890657,1.0,6,6
15.17,KS,2380.0,1.3697742792029672,0.8495104299702001,6,5
15.17,KY,1490.0,0.6168872606073409,0.7898041719880801,6,4
15.17,LA,3290.0,1.4191431412267466,0.7898041719880801,6,4
15.17,MA,3520.0,0.803235449163672,0.7898041719880801,6,4
15.17,MD,4000.0,1.207200688412945,0.94029374201788,6,5
15.17,ME,1330.0,1.7404868104112665,0.6885376756066411,6,4
15.17,MI,6150.0,1.1523748759392545,1.0,6,6
15.17,MN,2620.0,0.7385875697099062,0.8495104299702001,6,5
15.17,MO,2350.0,0.666020469231023,0.8495104299702001,6,5
15.17,MS,1470.0,1.0504432030099642,0.7898041719880801,6,4
15.17,MT,600.0,0.9823863001538111,0.7898041719880801,6,4
15.17,NC,5100.0,0.8558420260508417,1.0,6,6
15.17,ND,640.0,1.2583283032963897,0.8495104299702001,6,5
15.17,NE,710.0,0.5776258447039313,0.7898041719880801,6,4
15.17,NH,780.0,0.9608898241115285,0.7898041719880801,6,4
15.17,NJ,4300.0,0.8348997967050796,1.0,6,6
15.17,NM,,,0.49627501064282675,6,4
15.17,NV,1450.0,0.7860128864549891,0.94029374201788,6,5
15.17,NY,9870.0,0.8561525177409468,0.8495104299702001,6,5
15.17,OH,4440.0,0.6624620082821635,0.8495104299702001,6,5
15.17,OK,2360.0,1.14972427660583,0.8495104299702001,6,5
15.17,OR,2160.0,0.9092084165742782,1.0,6,6
15.17,PA,6440.0,0.8802151923534658,1.0,6,6
15.17,RI,640.0,1.109870404008658,0.7898041719880801,6,4
15.17,SC,2610.0,0.9492233653315287,1.0,6,6
15.17,SD,410.0,0.752085907429788,0.5067581949765858,6,4
15.17,TN,2830.0,0.7111111041360341,0.7898041719880801,6,4
15.17,TX,24910.0,1.4866840272688178,1.0,6,6
15.17,UT,2510.0,1.2114706902008556,0.94029374201788,6,5
15.17,VA,8000.0,1.6298502730377609,0.94029374201788,6,5
15.17,VT,510.0,1.4264510288839822,0.94029374201788,6,5
15.17,WA,4120.0,0.9587898142786753,0.8495104299702001,6,5
15.17,WI,2120.0,0.5958056634675273,0.94029374201788,6,5
15.17,WV,730.0,0.8620442965106693,0.6288314176245211,6,3
15.17,WY,430.0,1.289982765235975,0.5659323116219668,6,3
16.01,AK,3230.0,1.280359797455319,0.9829772520765823,5,4
16.01,AL,18530.0,1.11580533756192,1.0,5,5
16.01,AR,13370.0,1.2997505890800487,1.0,5,5
16.01,AZ,28260.0,1.1047728522467515,1.0,5,5
16.01,CA,112450.0,0.7756040778893584,1.0,5,5
16.01,CO,21340.0,0.9274616367876213,1.0,5,5
16.01,CT,16900.0,1.2636533788743904,1.0,5,5
16.01,DC,6610.0,1.196911587228064,1.0,5,5
16.01,DE,5790.0,1.5562786728022002,0.9702725087043574,5,4
16.01,FL,58000.0,0.7370991907063952,1.0,5,5
16.01,GA,27510.0,0.7066287150908228,1.0,5,5
16.01,HI,7780.0,1.593752660089307,0.9829772520765823,5,4
16.01,IA,13510.0,1.0764868440730864,1.0,5,5
16.01,ID,6920.0,1.0357056110688236,1.0,5,5
16.01,IL,53420.0,1.1054032633276982,1.0,5,5
16.01,IN,24420.0,0.9529903646638387,1.0,5,5
16.01,KS,12460.0,1.0836072600918338,1.0,5,5
16.01,KY,14430.0,0.9027503764080405,1.0,5,5
16.01,LA,15990.0,1.0422228299849567,0.9829772520765823,5,4
16.01,MA,36140.0,1.2461495514393846,1.0,5,5
16.01,MD,22600.0,1.030646507820708,1.0,5,5
16.01,ME,5970.0,1.180525141101028,0.9829772520765823,5,4
16.01,MI,28000.0,0.7927906337161992,1.0,5,5
16.01,MN,21120.0,0.8996558962885809,1.0,5,5
16.01,MO,22930.0,0.981986648772735,1.0,5,5
16.01,MS,12000.0,1.295741296567356,0.9570933476998785,5,4
16.01,MT,4020.0,0.9945781499456094,1.0,5,5
16.01,NC,38560.0,0.9777825258108078,1.0,5,5
16.01,ND,3010.0,0.8942569016884132,0.9400705997764608,5,3
16.01,NE,8560.0,1.052310360851507,0.9702725087043574,5,4
16.01,NH,6490.0,1.2081072820923935,1.0,5,5
16.01,NJ,38510.0,1.1298511504628486,1.0,5,5
16.01,NM,7830.0,1.152577621232056,1.0,5,5
16.01,NV,9580.0,0.7847096382446129,1.0,5,5
16.01,NY,91410.0,1.198145354599204,1.0,5,5
16.01,OH,57190.0,1.2893769944442666,1.0,5,5
16.01,OK,16820.0,1.238196305840765,1.0,5,5
16.01,OR,13250.0,0.8427667410773294,1.0,5,5
16.01,PA,58360.0,1.205313691360067,1.0,5,5
16.01,RI,5980.0,1.567022724053547,1.0,5,5
16.01,SC,19100.0,1.0496465765572704,1.0,5,5
16.01,SD,3950.0,1.094869867989936,1.0,5,5
16.01,TN,23790.0,0.9032901628016807,1.0,5,5
16.01,TX,126970.0,1.145059044107757,1.0,5,5
16.01,UT,12820.0,0.9349944414279788,1.0,5,5
16.01,VA,38250.0,1.1775272761572015,1.0,5,5
16.01,VT,2950.0,1.246781990318727,1.0,5,5
16.01,WA,18880.0,0.6639112065098919,1.0,5,5
16.01,WI,20690.0,0.8786402024599392,1.0,5,5
16.01,WV,4340.0,0.7744230413301106,1.0,5,5
16.01,WY,2000.0,0.9066241052520647,0.9829772520765823,5,4
16.02,AK,100.0,0.6614386605636222,0.7159533073929961,2,1
16.02,AL,480.0,0.4822967343957899,1.0,2,2
16.02,AR,480.0,0.7786278289315192,1.0,2,2
16.02,AZ,2380.0,1.5525223536380302,1.0,2,2
16.02,CA,8830.0,1.0162519602849673,1.0,2,2
16.02,CO,1320.0,0.9572724042693853,1.0,2,2
16.02,CT,570.0,0.7111745108753698,1.0,2,2
16.02,DC,530.0,1.6013879277947185,1.0,2,2
16.02,DE,190.0,0.8521626040465676,1.0,2,2
16.02,FL,5390.0,1.1430014325730595,1.0,2,2
16.02,GA,2060.0,0.8829334704600564,1.0,2,2
16.02,HI,70.0,0.23927616223049283,0.7159533073929961,2,1
16.02,IA,820.0,1.0902530208736478,1.0,2,2
16.02,ID,350.0,0.8740944197951331,1.0,2,2
16.02,IL,2600.0,0.8977393781682786,1.0,2,2
16.02,IN,1710.0,1.1135225828095658,1.0,2,2
16.02,KS,580.0,0.8416701518746416,1.0,2,2
16.02,KY,770.0,0.8038076608065151,1.0,2,2
16.02,LA,150.0,0.16314112252343474,0.7159533073929961,2,1
16.02,MA,3360.0,1.9332203735796334,1.0,2,2
16.02,MD,1130.0,0.8598838833497031,1.0,2,2
16.02,ME,130.0,0.4289476870455666,0.7159533073929961,2,1
16.02,MI,1040.0,0.4913533114377795,1.0,2,2
16.02,MN,1450.0,1.030648528974111,1.0,2,2
16.02,MO,790.0,0.5645321609549554,1.0,2,2
16.02,MS,,,0.2840466926070039,2,1
16.02,MT,130.0,0.5366810760373351,1.0,2,2
16.02,NC,2460.0,1.0408794208340015,1.0,2,2
16.02,ND,,,0.0,2,0
16.02,NE,680.0,1.3948871168429895,1.0,2,2
16.02,NH,230.0,0.7144119494441894,1.0,2,2
16.02,NJ,1930.0,0.9448548382510551,1.0,2,2
16.02,NM,520.0,1.277238006429508,1.0,2,2
16.02,NV,530.0,0.7244016254504266,1.0,2,2
16.02,NY,5260.0,1.1504337451735056,1.0,2,2
16.02,OH,2450.0,0.9216923303789065,1.0,2,2
16.02,OK,410.0,0.5036251826957676,1.0,2,2
16.02,OR,1540.0,1.6344524842697143,1.0,2,2
16.02,PA,2310.0,0.7960802602472726,1.0,2,2
16.02,RI,300.0,1.3117631720530347,1.0,2,2
16.02,SC,790.0,0.7244307664035604,1.0,2,2
16.02,SD,280.0,1.2950409703336883,1.0,2,2
16.02,TN,1070.0,0.6779172500911037,1.0,2,2
16.02,TX,7520.0,1.13163057005529,1.0,2,2
16.02,UT,800.0,0.9735786903748795,1.0,2,2
16.02,VA,3500.0,1.7979087642264797,1.0,2,2
16.02,VT,230.0,1.6220207625304703,1.0,2,2
16.02,WA,2000.0,1.1735404776030025,1.0,2,2
16.02,WI,1570.0,1.112526337613471,1.0,2,2
16.02,WV,130.0,0.38707217919118797,1.0,2,2
16.02,WY,30.0,0.22692303824257856,0.7159533073929961,2,1
16.03,AK,2880.0,1.2377224346448208,0.9815442823890433,3,2
16.03,AL,16960.0,1.107235831332273,1.0,3,3
16.03,AR,12670.0,1.3353850164325773,1.0,3,3
16.03,AZ,26480.0,1.1223287429216589,1.0,3,3
16.03,CA,104880.0,0.7842861958740542,1.0,3,3
16.03,CO,19480.0,0.9178923715079628,1.0,3,3
16.03,CT,15980.0,1.295445962325599,1.0,3,3
16.03,DC,3490.0,0.685152595484551,1.0,3,3
16.03,DE,5600.0,1.6319171166340414,1.0,3,3
16.03,FL,52430.0,0.7224022116708977,1.0,3,3
16.03,GA,24930.0,0.6942633479703006,1.0,3,3
16.03,HI,7200.0,1.5990980382499778,0.9815442823890433,3,2
16.03,IA,12810.0,1.1066334049419901,1.0,3,3
16.03,ID,6600.0,1.0709653960796672,1.0,3,3
16.03,IL,50490.0,1.1327224230541169,1.0,3,3
16.03,IN,23270.0,0.9845561781499361,1.0,3,3
16.03,KS,11670.0,1.1003376876742075,1.0,3,3
16.03,KY,13530.0,0.9176993246232175,1.0,3,3
16.03,LA,15080.0,1.0656503413276586,0.9815442823890433,3,2
16.03,MA,32460.0,1.2134777039638187,1.0,3,3
16.03,MD,19270.0,0.952761676570223,1.0,3,3
16.03,ME,5670.0,1.2155847321028592,0.9815442823890433,3,2
16.03,MI,25420.0,0.7803281854093934,1.0,3,3
16.03,MN,19300.0,0.8913352748418994,1.0,3,3
16.03,MO,21640.0,1.0047547157598473,1.0,3,3
16.03,MS,11270.0,1.3193567362414809,0.9534814788984107,3,2
16.03,MT,3680.0,0.9871018092061332,1.0,3,3
16.03,NC,34720.0,0.9545226346258957,1.0,3,3
16.03,ND,2750.0,0.8857879485579405,0.9350257612874541,3,1
16.03,NE,8210.0,1.0942448397660598,1.0,3,3
16.03,NH,6090.0,1.2290777773152066,1.0,3,3
16.03,NJ,36440.0,1.1591171997970298,1.0,3,3
16.03,NM,7330.0,1.1698055134765963,1.0,3,3
16.03,NV,9030.0,0.8019226802755163,1.0,3,3
16.03,NY,81990.0,1.1651395761493624,1.0,3,3
16.03,OH,53920.0,1.31798653226647,1.0,3,3
16.03,OK,16080.0,1.2833668743935591,1.0,3,3
16.03,OR,12180.0,0.8399241464837366,1.0,3,3
16.03,PA,54960.0,1.2306450212754592,1.0,3,3
16.03,RI,5330.0,1.5142674527445015,1.0,3,3
16.03,SC,17800.0,1.060549630806217,1.0,3,3
16.03,SD,3750.0,1.1269326046739478,1.0,3,3
16.03,TN,22320.0,0.9188154668038427,1.0,3,3
16.03,TX,119820.0,1.1715406043776115,1.0,3,3
16.03,UT,12140.0,0.9599330819989048,1.0,3,3
16.03,VA,32080.0,1.0707181496073621,1.0,3,3
16.03,VT,2570.0,1.1776138262995495,1.0,3,3
16.03,WA,16730.0,0.6378304062275744,1.0,3,3
16.03,WI,19630.0,0.9037996066899538,1.0,3,3
16.03,WV,3780.0,0.7312764787820657,1.0,3,3
16.03,WY,1860.0,0.9141374026812675,0.9815442823890433,3,2
16.04,AK,2880.0,1.2377224346448208,0.9815442823890433,3,2
16.04,AL,16960.0,1.107235831332273,1.0,3,3
16.04,AR,12670.0,1.3353850164325773,1.0,3,3
16.04,AZ,26480.0,1.1223287429216589,1.0,3,3
16.04,CA,104880.0,0.7842861958740542,1.0,3,3
16.04,CO,19480.0,0.9178923715079628,1.0,3,3
16.04,CT,15980.0,1.295445962325599,1.0,3,3
16.04,DC,3490.0,0.685152595484551,1.0,3,3
16.04,DE,5600.0,1.6319171166340414,1.0,3,3
16.04,FL,52430.0,0.7224022116708977,1.0,3,3
16.04,GA,24930.0,0.6942633479703006,1.0,3,3
16.04,HI,7200.0,1.5990980382499778,0.9815442823890433,3,2
16.04,IA,12810.0,1.1066334049419901,1.0,3,3
16.04,ID,6600.0,1.0709653960796672,1.0,3,3
16.04,IL,50490.0,1.1327224230541169,1.0,3,3
16.04,IN,23270.0,0.9845561781499361,1.0,3,3
16.04,KS,11670.0,1.1003376876742075,1.0,3,3
16.04,KY,13530.0,0.9176993246232175,1.0,3,3
16.04,LA,15080.0,1.0656503413276586,0.9815442823890433,3,2
16.04,MA,32460.0,1.2134777039638187,1.0,3,3
16.04,MD,19270.0,0.952761676570223,1.0,3,3
16.04,ME,5670.0,1.2155847321028592,0.9815442823890433,3,2
16.04,MI,25420.0,0.7803281854093934,1.0,3,3
16.04,MN,19300.0,0.8913352748418994,1.0,3,3
16.04,MO,21640.0,1.0047547157598473,1.0,3,3
16.04,MS,11270.0,1.3193567362414809,0.9534814788984107,3,2
16.04,MT,3680.0,0.9871018092061332,1.0,3,3
16.04,NC,34720.0,0.9545226346258957,1.0,3,3
16.04,ND,2750.0,0.8857879485579405,0.9350257612874541,3,1
16.04,NE,8210.0,1.0942448397660598,1.0,3,3
16.04,NH,6090.0,1.2290777773152066,1.0,3,3
16.04,NJ,36440.0,1.1591171997970298,1.0,3,3
16.04,NM,7330.0,1.1698055134765963,1.0,3,3
16.04,NV,9030.0,0.8019226802755163,1.0,3,3
16.04,NY,81990.0,1.1651395761493624,1.0,3,3
16.04,OH,53920.0,1.31798653226647,1.0,3,3
16.04,OK,16080.0,1.2833668743935591,1.0,3,3
16.04,OR,12180.0,0.8399241464837366,1.0,3,3
16.04,PA,54960.0,1.2306450212754592,1.0,3,3
16.04,RI,5330.0,1.5142674527445015,1.0,3,3
16.04,SC,17800.0,1.060549630806217,1.0,3,3
16.04,SD,3750.0,1.1269326046739478,1.0,3,3
16.04,TN,22320.0,0.9188154668038427,1.0,3,3
16.04,TX,119820.0,1.1715406043776115,1.0,3,3
16.04,UT,12140.0,0.9599330819989048,1.0,3,3
16.04,VA,32080.0,1.0707181496073621,1.0,3,3
16.04,VT,2570.0,1.1776138262995495,1.0,3,3
16.04,WA,16730.0,0.6378304062275744,1.0,3,3
16.04,WI,19630.0,0.9037996066899538,1.0,3,3
16.04,WV,3780.0,0.7312764787820657,1.0,3,3
16.04,WY,1860.0,0.9141374026812675,0.9815442823890433,3,2
16.05,AK,2880.0,1.2377224346448208,0.9815442823890433,3,2
16.05,AL,16960.0,1.107235831332273,1.0,3,3
16.05,AR,12670.0,1.3353850164325773,1.0,3,3
16.05,AZ,26480.0,1.1223287429216589,1.0,3,3
16.05,CA,104880.0,0.7842861958740542,1.0,3,3
16.05,CO,19480.0,0.9178923715079628,1.0,3,3
16.05,CT,15980.0,1.295445962325599,1.0,3,3
16.05,DC,3490.0,0.685152595484551,1.0,3,3
16.05,DE,5600.0,1.6319171166340414,1.0,3,3
16.05,FL,52430.0,0.7224022116708977,1.0,3,3
16.05,GA,24930.0,0.6942633479703006,1.0,3,3
16.05,HI,7200.0,1.5990980382499778,0.9815442823890433,3,2
16.05,IA,12810.0,1.1066334049419901,1.0,3,3
16.05,ID,6600.0,1.0709653960796672,1.0,3,3
16.05,IL,50490.0,1.1327224230541169,1.0,3,3
16.05,IN,23270.0,0.9845561781499361,1.0,3,3
16.05,KS,11670.0,1.1003376876742075,1.0,3,3
16.05,KY,13530.0,0.9176993246232175,1.0,3,3
16.05,LA,15080.0,1.0656503413276586,0.9815442823890433,3,2
16.05,MA,32460.0,1.2134777039638187,1.0,3,3
16.05,MD,19270.0,0.952761676570223,1.0,3,3
16.05,ME,5670.0,1.2155847321028592,0.9815442823890433,3,2
16.05,MI,25420.0,0.7803281854093934,1.0,3,3
16.05,MN,19300.0,0.8913352748418994,1.0,3,3
16.05,MO,21640.0,1.0047547157598473,1.0,3,3
16.05,MS,11270.0,1.3193567362414809,0.9534814788984107,3,2
16.05,MT,3680.0,0.9871018092061332,1.0,3,3
16.05,NC,34720.0,0.9545226346258957,1.0,3,3
16.05,ND,2750.0,0.8857879485579405,0.9350257612874541,3,1
16.05,NE,8210.0,1.0942448397660598,1.0,3,3
16.05,NH,6090.0,1.2290777773152066,1.0,3,3
16.05,NJ,36440.0,1.1591171997970298,1.0,3,3
16.05,NM,7330.0,1.1698055134765963,1.0,3,3
16.05,NV,9030.0,0.8019226802755163,1.0,3,3
16.05,NY,81990.0,1.1651395761493624,1.0,3,3
16.05,OH,53920.0,1.31798653226647,1.0,3,3
16.05,OK,16080.0,1.2833668743935591,1.0,3,3
16.05,OR,12180.0,0.8399241464837366,1.0,3,3
16.05,PA,54960.0,1.2306450212754592,1.0,3,3
16.05,RI,5330.0,1.5142674527445015,1.0,3,3
16.05,SC,17800.0,1.060549630806217,1.0,3,3
16.05,SD,3750.0,1.1269326046739478,1.0,3,3
16.05,TN,22320.0,0.9188154668038427,1.0,3,3
16.05,TX,119820.0,1.1715406043776115,1.0,3,3
16.05,UT,12140.0,0.9599330819989048,1.0,3,3
16.05,VA,32080.0,1.0707181496073621,1.0,3,3
16.05,VT,2570.0,1.1776138262995495,1.0,3,3
16.05,WA,16730.0,0.6378304062275744,1.0,3,3
16.05,WI,19630.0,0.9037996066899538,1.0,3,3
16.05,WV,3780.0,0.7312764787820657,1.0,3,3
16.05,WY,1860.0,0.9141374026812675,0.9815442823890433,3,2
16.06,AK,100.0,0.6614386605636222,0.7159533073929961,2,1
16.06,AL,480.0,0.4822967343957899,1.0,2,2
16.06,AR,480.0,0.7786278289315192,1.0,2,2
16.06,AZ,2380.0,1.5525223536380302,1.0,2,2
16.06,CA,8830.0,1.0162519602849673,1.0,2,2
16.06,CO,1320.0,0.9572724042693853,1.0,2,2
16.06,CT,570.0,0.7111745108753698,1.0,2,2
16.06,DC,530.0,1.6013879277947185,1.0,2,2
16.06,DE,190.0,0.8521626040465676,1.0,2,2
16.06,FL,5390.0,1.1430014325730595,1.0,2,2
16.06,GA,2060.0,0.8829334704600564,1.0,2,2
16.06,HI,70.0,0.23927616223049283,0.7159533073929961,2,1
16.06,IA,820.0,1.0902530208736478,1.0,2,2
16.06,ID,350.0,0.8740944197951331,1.0,2,2
16.06,IL,2600.0,0.8977393781682786,1.0,2,2
16.06,IN,1710.0,1.1135225828095658,1.0,2,2
16.06,KS,580.0,0.8416701518746416,1.0,2,2
16.06,KY,770.0,0.8038076608065151,1.0,2,2
16.06,LA,150.0,0.16314112252343474,0.7159533073929961,2,1
16.06,MA,3360.0,1.9332203735796334,1.0,2,2
16.06,MD,1130.0,0.8598838833497031,1.0,2,2
16.06,ME,130.0,0.4289476870455666,0.7159533073929961,2,1
16.06,MI,1040.0,0.4913533114377795,1.0,2,2
16.06,MN,1450.0,1.030648528974111,1.0,2,2
16.06,MO,790.0,0.5645321609549554,1.0,2,2
16.06,MS,,,0.2840466926070039,2,1
16.06,MT,130.0,0.5366810760373351,1.0,2,2
16.06,NC,2460.0,1.0408794208340015,1.0,2,2
16.06,ND,,,0.0,2,0
16.06,NE,680.0,1.3948871168429895,1.0,2,2
16.06,NH,230.0,0.7144119494441894,1.0,2,2
16.06,NJ,1930.0,0.9448548382510551,1.0,2,2
