unit_id,school_name,cip_code,cip_description,credential_level,credential_label,median_debt,median_earnings_1yr,median_earnings_4yr,median_earnings_5yr
155061.0,Fort Hays State University,5209,Hospitality Administration/Management.,3,Bachelor's Degree,,34004.0,,
155061.0,Fort Hays State University,5212,Management Information Systems and Services.,3,Bachelor's Degree,19000.0,55111.0,,
155061.0,Fort Hays State University,5214,Marketing.,3,Bachelor's Degree,27525.0,45619.0,,60743.0
155061.0,Fort Hays State University,5299,"Business, Management, Marketing, and Related Support Services, Other.",3,Bachelor's Degree,24000.0,54142.0,52989.0,60561.0
155061.0,Fort Hays State University,5401,History.,3,Bachelor's Degree,,,,
155070.0,Barclay College,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,,,,
155070.0,Barclay College,3802,Religion/Religious Studies.,3,Bachelor's Degree,,,,
155070.0,Barclay College,3902,Bible/Biblical Studies.,3,Bachelor's Degree,,,,
155070.0,Barclay College,3903,Missions/Missionary Studies and Missiology.,3,Bachelor's Degree,,,,
155070.0,Barclay College,3905,Religious/Sacred Music.,3,Bachelor's Degree,,,,
155070.0,Barclay College,3906,Theological and Ministerial Studies.,3,Bachelor's Degree,,,,
155070.0,Barclay College,3907,Pastoral Counseling and Specialized Ministries.,3,Bachelor's Degree,,,,
155070.0,Barclay College,3999,"Theology and Religious Vocations, Other.",3,Bachelor's Degree,,,,
155070.0,Barclay College,4228,"Clinical, Counseling and Applied Psychology.",3,Bachelor's Degree,,,,
155070.0,Barclay College,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,
155089.0,Friends University,901,Communication and Media Studies.,3,Bachelor's Degree,,,,
155089.0,Friends University,999,"Communication, Journalism, and Related Programs, Other.",3,Bachelor's Degree,,,,
155089.0,Friends University,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,,,
155089.0,Friends University,1104,Information Science/Studies.,3,Bachelor's Degree,,,83607.0,89846.0
155089.0,Friends University,1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,
155089.0,Friends University,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,14583.0,46313.0,,
155089.0,Friends University,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,,,,
155089.0,Friends University,1419,Mechanical Engineering.,3,Bachelor's Degree,,,,
155089.0,Friends University,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
155089.0,Friends University,2301,"English Language and Literature, General.",3,Bachelor's Degree,,,,
155089.0,Friends University,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,22804.0,41734.0,,
155089.0,Friends University,2601,"Biology, General.",3,Bachelor's Degree,,,,
155089.0,Friends University,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,,,,
155089.0,Friends University,2607,Zoology/Animal Biology.,3,Bachelor's Degree,18750.0,24692.0,,
155089.0,Friends University,2613,"Ecology, Evolution, Systematics, and Population Biology.",3,Bachelor's Degree,,,,
155089.0,Friends University,2701,Mathematics.,3,Bachelor's Degree,,,,
155089.0,Friends University,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,22500.0,24870.0,,
155089.0,Friends University,3802,Religion/Religious Studies.,3,Bachelor's Degree,,,,
155089.0,Friends University,3899,"Philosophy and Religious Studies, Other.",3,Bachelor's Degree,,,,
155089.0,Friends University,3906,Theological and Ministerial Studies.,3,Bachelor's Degree,,,,
155089.0,Friends University,4005,Chemistry.,3,Bachelor's Degree,,,,
155089.0,Friends University,4201,"Psychology, General.",3,Bachelor's Degree,19500.0,32760.0,,
155089.0,Friends University,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,34522.0,,
155089.0,Friends University,4510,Political Science and Government.,3,Bachelor's Degree,,,,
155089.0,Friends University,4511,Sociology.,3,Bachelor's Degree,,,,
155089.0,Friends University,5003,Dance.,3,Bachelor's Degree,,,,
155089.0,Friends University,5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,
155089.0,Friends University,5009,Music.,3,Bachelor's Degree,,,,
155089.0,Friends University,5010,"Arts, Entertainment,and Media Management.",3,Bachelor's Degree,,,,
155089.0,Friends University,5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,,,,
155089.0,Friends University,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
155089.0,Friends University,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,,,,
155089.0,Friends University,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,26300.0,54090.0,59591.0,61829.0
155089.0,Friends University,5203,Accounting and Related Services.,3,Bachelor's Degree,22996.0,54393.0,62096.0,69393.0
155089.0,Friends University,5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,
155089.0,Friends University,5210,Human Resources Management and Services.,3,Bachelor's Degree,,54539.0,50553.0,53504.0
155089.0,Friends University,5211,International Business.,3,Bachelor's Degree,,,,
155089.0,Friends University,5213,Management Sciences and Quantitative Methods.,3,Bachelor's Degree,,,,
155089.0,Friends University,5214,Marketing.,3,Bachelor's Degree,,,,
155089.0,Friends University,5401,History.,3,Bachelor's Degree,,,,
155140.0,Haskell Indian Nations University,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,,,,
155140.0,Haskell Indian Nations University,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,,23887.0,,
155140.0,Haskell Indian Nations University,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,,,,
155140.0,Haskell Indian Nations University,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,25941.0,35532.0,43613.0
155177.0,Hesston College,4901,Air Transportation.,3,Bachelor's Degree,,,,
155177.0,Hesston College,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,20500.0,68338.0,,
155283.0,Concorde Career College-Kansas City,5106,Dental Support Services and Allied Professions.,3,Bachelor's Degree,,,,
155283.0,Concorde Career College-Kansas City,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
155283.0,Concorde Career College-Kansas City,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,3902,Bible/Biblical Studies.,3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,3903,Missions/Missionary Studies and Missiology.,3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,3907,Pastoral Counseling and Specialized Ministries.,3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,4201,"Psychology, General.",3,Bachelor's Degree,,,,
155308.0,Kansas Christian College,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,18641.0,34374.0,,
155317.0,University of Kansas,408,Architectural History and Criticism.,3,Bachelor's Degree,24943.0,,,
155317.0,University of Kansas,501,Area Studies.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,901,Communication and Media Studies.,3,Bachelor's Degree,18811.0,40772.0,52304.0,60475.0
155317.0,University of Kansas,904,Journalism.,3,Bachelor's Degree,22000.0,43191.0,54736.0,62205.0
155317.0,University of Kansas,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,25811.0,67565.0,78561.0,94912.0
155317.0,University of Kansas,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,23500.0,45405.0,44282.0,48044.0
155317.0,University of Kansas,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,14800.0,40495.0,47299.0,
155317.0,University of Kansas,1402,"Aerospace, Aeronautical and Astronautical Engineering.",3,Bachelor's Degree,25000.0,71244.0,,
155317.0,University of Kansas,1404,Architectural Engineering.,3,Bachelor's Degree,23000.0,76353.0,,
155317.0,University of Kansas,1407,Chemical Engineering.,3,Bachelor's Degree,20500.0,63870.0,82447.0,86557.0
155317.0,University of Kansas,1408,Civil Engineering.,3,Bachelor's Degree,20500.0,68486.0,76320.0,89289.0
155317.0,University of Kansas,1409,Computer Engineering.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,21250.0,81330.0,86763.0,98959.0
155317.0,University of Kansas,1412,Engineering Physics.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,1419,Mechanical Engineering.,3,Bachelor's Degree,20500.0,70726.0,79635.0,94190.0
155317.0,University of Kansas,1425,Petroleum Engineering.,3,Bachelor's Degree,,42865.0,72619.0,93860.0
155317.0,University of Kansas,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,1603,"East Asian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,1604,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,1605,"Germanic Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,1609,"Romance Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,42135.0,58919.0
155317.0,University of Kansas,1612,"Classics and Classical Languages, Literatures, and Linguistics.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,2200,Non-Professional General Legal Studies (Undergraduate).,3,Bachelor's Degree,,,,
155317.0,University of Kansas,2301,"English Language and Literature, General.",3,Bachelor's Degree,23500.0,26184.0,37147.0,42597.0
155317.0,University of Kansas,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,19282.0,42527.0,44562.0,57045.0
155317.0,University of Kansas,2601,"Biology, General.",3,Bachelor's Degree,21374.0,36131.0,49093.0,60261.0
155317.0,University of Kansas,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,18250.0,41487.0,,70115.0
155317.0,University of Kansas,2604,Cell/Cellular Biology and Anatomical Sciences.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,2605,Microbiological Sciences and Immunology.,3,Bachelor's Degree,27000.0,43734.0,,
155317.0,University of Kansas,2612,Biotechnology.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,2613,"Ecology, Evolution, Systematics, and Population Biology.",3,Bachelor's Degree,,,,
155317.0,University of Kansas,2701,Mathematics.,3,Bachelor's Degree,27000.0,48726.0,,
155317.0,University of Kansas,3017,Behavioral Sciences.,3,Bachelor's Degree,23600.0,36206.0,42992.0,50529.0
155317.0,University of Kansas,3020,International/Global Studies.,3,Bachelor's Degree,,,38972.0,46343.0
155317.0,University of Kansas,3022,Classical and Ancient Studies.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,3027,Human Biology.,3,Bachelor's Degree,26000.0,,,
155317.0,University of Kansas,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,20500.0,33891.0,57522.0,73613.0
155317.0,University of Kansas,3801,Philosophy.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,3802,Religion/Religious Studies.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4002,Astronomy and Astrophysics.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4004,Atmospheric Sciences and Meteorology.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4005,Chemistry.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4006,Geological and Earth Sciences/Geosciences.,3,Bachelor's Degree,26469.0,41626.0,,
155317.0,University of Kansas,4008,Physics.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4201,"Psychology, General.",3,Bachelor's Degree,20500.0,36913.0,43397.0,49969.0
155317.0,University of Kansas,4227,Research and Experimental Psychology.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4404,Public Administration.,3,Bachelor's Degree,,,55797.0,58908.0
155317.0,University of Kansas,4407,Social Work.,3,Bachelor's Degree,19500.0,40032.0,44136.0,45517.0
155317.0,University of Kansas,4502,Anthropology.,3,Bachelor's Degree,26875.0,29376.0,,
155317.0,University of Kansas,4506,Economics.,3,Bachelor's Degree,24650.0,45420.0,53664.0,77286.0
155317.0,University of Kansas,4507,Geography and Cartography.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,4510,Political Science and Government.,3,Bachelor's Degree,20125.0,33700.0,56303.0,67019.0
155317.0,University of Kansas,4511,Sociology.,3,Bachelor's Degree,22251.0,42703.0,52185.0,60399.0
155317.0,University of Kansas,5003,Dance.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,5004,Design and Applied Arts.,3,Bachelor's Degree,26000.0,37508.0,50894.0,57249.0
155317.0,University of Kansas,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,,,23856.0,40270.0
155317.0,University of Kansas,5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,24000.0,28289.0,30786.0,36506.0
155317.0,University of Kansas,5007,Fine and Studio Arts.,3,Bachelor's Degree,17500.0,16629.0,25999.0,34492.0
155317.0,University of Kansas,5009,Music.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,5102,Communication Disorders Sciences and Services.,3,Bachelor's Degree,22250.0,30227.0,,59399.0
155317.0,University of Kansas,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,24625.0,43930.0,55393.0,64111.0
155317.0,University of Kansas,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,5115,Mental and Social Health Services and Allied Professions.,3,Bachelor's Degree,22784.0,42480.0,44853.0,69335.0
155317.0,University of Kansas,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",3,Bachelor's Degree,15000.0,,129963.0,139238.0
155317.0,University of Kansas,5123,Rehabilitation and Therapeutic Professions.,3,Bachelor's Degree,,,66630.0,70157.0
155317.0,University of Kansas,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,15000.0,65347.0,68800.0,82749.0
155317.0,University of Kansas,5201,"Business/Commerce, General.",3,Bachelor's Degree,20829.0,49339.0,60067.0,67236.0
155317.0,University of Kansas,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,20500.0,55633.0,77588.0,85307.0
155317.0,University of Kansas,5203,Accounting and Related Services.,3,Bachelor's Degree,20500.0,53842.0,64135.0,79167.0
155317.0,University of Kansas,5208,Finance and Financial Management Services.,3,Bachelor's Degree,20218.0,57884.0,66001.0,90997.0
155317.0,University of Kansas,5211,International Business.,3,Bachelor's Degree,,,,
155317.0,University of Kansas,5212,Management Information Systems and Services.,3,Bachelor's Degree,21700.0,60931.0,71526.0,81103.0
155317.0,University of Kansas,5213,Management Sciences and Quantitative Methods.,3,Bachelor's Degree,23250.0,62993.0,,
155317.0,University of Kansas,5214,Marketing.,3,Bachelor's Degree,21893.0,48204.0,67616.0,83828.0
155317.0,University of Kansas,5401,History.,3,Bachelor's Degree,21695.0,42451.0,39942.0,
155335.0,Newman University,901,Communication and Media Studies.,3,Bachelor's Degree,,,,
155335.0,Newman University,909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,,,,
155335.0,Newman University,1104,Information Science/Studies.,3,Bachelor's Degree,,,,
155335.0,Newman University,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,22750.0,43296.0,41198.0,46106.0
155335.0,Newman University,1399,"Education, Other.",3,Bachelor's Degree,,,,
155335.0,Newman University,2203,Legal Support Services.,3,Bachelor's Degree,,,,
155335.0,Newman University,2301,"English Language and Literature, General.",3,Bachelor's Degree,,,,
155335.0,Newman University,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,
155335.0,Newman University,2601,"Biology, General.",3,Bachelor's Degree,19000.0,,,56803.0
155335.0,Newman University,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,,,,
155335.0,Newman University,2701,Mathematics.,3,Bachelor's Degree,,,,
155335.0,Newman University,2703,Applied Mathematics.,3,Bachelor's Degree,,,,
155335.0,Newman University,2902,"Intelligence, Command Control and Information Operations.",3,Bachelor's Degree,,,,
155335.0,Newman University,3020,International/Global Studies.,3,Bachelor's Degree,,,,
155335.0,Newman University,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,,37399.0,,
155335.0,Newman University,3801,Philosophy.,3,Bachelor's Degree,,,,
155335.0,Newman University,3906,Theological and Ministerial Studies.,3,Bachelor's Degree,,,,
155335.0,Newman University,3999,"Theology and Religious Vocations, Other.",3,Bachelor's Degree,,,,
155335.0,Newman University,4005,Chemistry.,3,Bachelor's Degree,,,,
155335.0,Newman University,4201,"Psychology, General.",3,Bachelor's Degree,,,,
155335.0,Newman University,4228,"Clinical, Counseling and Applied Psychology.",3,Bachelor's Degree,,,,
155335.0,Newman University,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,
155335.0,Newman University,4304,Security Science and Technology.,3,Bachelor's Degree,,,,
155335.0,Newman University,4407,Social Work.,3,Bachelor's Degree,,,,
155335.0,Newman University,4511,Sociology.,3,Bachelor's Degree,,,,
155335.0,Newman University,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,,,,
155335.0,Newman University,5007,Fine and Studio Arts.,3,Bachelor's Degree,,,,
155335.0,Newman University,5108,Allied Health and Medical Assisting Services.,3,Bachelor's Degree,,,,
155335.0,Newman University,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,,,56081.0,67009.0
155335.0,Newman University,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,20055.0,65957.0,55380.0,62193.0
155335.0,Newman University,5199,"Health Professions and Related Clinical Sciences, Other.",3,Bachelor's Degree,,,,
155335.0,Newman University,5201,"Business/Commerce, General.",3,Bachelor's Degree,,,,
155335.0,Newman University,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,
155335.0,Newman University,5203,Accounting and Related Services.,3,Bachelor's Degree,,,,
155335.0,Newman University,5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,
155335.0,Newman University,5212,Management Information Systems and Services.,3,Bachelor's Degree,,,,
155335.0,Newman University,5218,"General Sales, Merchandising and Related Marketing Operations.",3,Bachelor's Degree,,,,
155335.0,Newman University,5401,History.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,101,Agricultural Business and Management.,3,Bachelor's Degree,18500.0,53751.0,61185.0,61026.0
155399.0,Kansas State University,102,Agricultural Mechanization.,3,Bachelor's Degree,19344.0,63239.0,,
155399.0,Kansas State University,104,Agricultural and Food Products Processing.,3,Bachelor's Degree,23250.0,76052.0,82177.0,83856.0
155399.0,Kansas State University,108,Agricultural Public Services.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,109,Animal Sciences.,3,Bachelor's Degree,20500.0,38868.0,44097.0,51573.0
155399.0,Kansas State University,110,Food Science and Technology.,3,Bachelor's Degree,23187.0,62479.0,62746.0,62917.0
155399.0,Kansas State University,111,Plant Sciences.,3,Bachelor's Degree,21500.0,50115.0,47890.0,61678.0
155399.0,Kansas State University,113,Agriculture/Veterinary Preparatory Programs.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,22186.0,44486.0,,
155399.0,Kansas State University,302,Natural Resources Management and Policy.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,399,"Natural Resources and Conservation, Other.",3,Bachelor's Degree,21500.0,39705.0,,
155399.0,Kansas State University,402,Architecture.,3,Bachelor's Degree,,,64764.0,73612.0
155399.0,Kansas State University,403,"City/Urban, Community and Regional Planning.",3,Bachelor's Degree,,,,
155399.0,Kansas State University,405,Interior Architecture.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,406,Landscape Architecture.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,Bachelor's Degree,,,,
155399.0,Kansas State University,901,Communication and Media Studies.,3,Bachelor's Degree,22681.0,30385.0,45562.0,57251.0
155399.0,Kansas State University,904,Journalism.,3,Bachelor's Degree,21000.0,37484.0,47601.0,54635.0
155399.0,Kansas State University,1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,25000.0,76385.0,,
155399.0,Kansas State University,1104,Information Science/Studies.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,1301,"Education, General.",3,Bachelor's Degree,,,,
155399.0,Kansas State University,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,23408.0,44320.0,43398.0,46577.0
155399.0,Kansas State University,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor's Degree,21500.0,45179.0,,
155399.0,Kansas State University,1403,Agricultural Engineering.,3,Bachelor's Degree,18757.0,64644.0,,
155399.0,Kansas State University,1404,Architectural Engineering.,3,Bachelor's Degree,26726.0,74091.0,77173.0,88031.0
155399.0,Kansas State University,1405,Biomedical/Medical Engineering.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,1407,Chemical Engineering.,3,Bachelor's Degree,24000.0,77492.0,97457.0,105727.0
155399.0,Kansas State University,1408,Civil Engineering.,3,Bachelor's Degree,25000.0,69300.0,,77352.0
155399.0,Kansas State University,1409,Computer Engineering.,3,Bachelor's Degree,24500.0,77938.0,,
155399.0,Kansas State University,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,21000.0,78758.0,87029.0,91586.0
155399.0,Kansas State University,1414,Environmental/Environmental Health Engineering.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,1419,Mechanical Engineering.,3,Bachelor's Degree,22116.0,72627.0,79131.0,89754.0
155399.0,Kansas State University,1435,Industrial Engineering.,3,Bachelor's Degree,24399.0,77724.0,91252.0,
155399.0,Kansas State University,1500,"Engineering Technology, General.",3,Bachelor's Degree,21950.0,61696.0,67664.0,85606.0
155399.0,Kansas State University,1510,Construction Engineering Technologies.,3,Bachelor's Degree,27000.0,74253.0,90782.0,94083.0
155399.0,Kansas State University,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor's Degree,21202.0,,,
155399.0,Kansas State University,1901,"Family and Consumer Sciences/Human Sciences, General.",3,Bachelor's Degree,,,,
155399.0,Kansas State University,1905,"Foods, Nutrition, and Related Services.",3,Bachelor's Degree,,,46806.0,53757.0
155399.0,Kansas State University,1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,23000.0,34241.0,38866.0,44784.0
155399.0,Kansas State University,1909,Apparel and Textiles.,3,Bachelor's Degree,21656.0,37529.0,,
155399.0,Kansas State University,2301,"English Language and Literature, General.",3,Bachelor's Degree,21500.0,31364.0,,
155399.0,Kansas State University,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,
155399.0,Kansas State University,2601,"Biology, General.",3,Bachelor's Degree,18900.0,27301.0,49286.0,65318.0
155399.0,Kansas State University,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,27500.0,29651.0,,
155399.0,Kansas State University,2605,Microbiological Sciences and Immunology.,3,Bachelor's Degree,17500.0,35523.0,,
155399.0,Kansas State University,2607,Zoology/Animal Biology.,3,Bachelor's Degree,21750.0,26843.0,,
155399.0,Kansas State University,2609,"Physiology, Pathology and Related Sciences.",3,Bachelor's Degree,21531.0,31958.0,,
155399.0,Kansas State University,2701,Mathematics.,3,Bachelor's Degree,20000.0,43067.0,,
155399.0,Kansas State University,2705,Statistics.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,3011,Gerontology.,3,Bachelor's Degree,24083.0,37623.0,64651.0,66752.0
155399.0,Kansas State University,3018,Natural Sciences.,3,Bachelor's Degree,20500.0,28107.0,,65682.0
155399.0,Kansas State University,3019,Nutrition Sciences.,3,Bachelor's Degree,21000.0,33381.0,,
155399.0,Kansas State University,3020,International/Global Studies.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,3103,"Parks, Recreation and Leisure Facilities Management.",3,Bachelor's Degree,21500.0,37083.0,,
155399.0,Kansas State University,3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,,,49377.0,58255.0
155399.0,Kansas State University,3801,Philosophy.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,4001,Physical Sciences.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,4005,Chemistry.,3,Bachelor's Degree,14138.0,,,
155399.0,Kansas State University,4006,Geological and Earth Sciences/Geosciences.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,4008,Physics.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,4201,"Psychology, General.",3,Bachelor's Degree,,,46578.0,55136.0
155399.0,Kansas State University,4227,Research and Experimental Psychology.,3,Bachelor's Degree,19875.0,36257.0,,
155399.0,Kansas State University,4407,Social Work.,3,Bachelor's Degree,22500.0,41833.0,45037.0,47230.0
155399.0,Kansas State University,4501,"Social Sciences, General.",3,Bachelor's Degree,23500.0,40793.0,42603.0,50046.0
155399.0,Kansas State University,4502,Anthropology.,3,Bachelor's Degree,20500.0,18567.0,,
155399.0,Kansas State University,4506,Economics.,3,Bachelor's Degree,20625.0,52490.0,68155.0,75615.0
155399.0,Kansas State University,4507,Geography and Cartography.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,4510,Political Science and Government.,3,Bachelor's Degree,24519.0,32289.0,56647.0,72168.0
155399.0,Kansas State University,4511,Sociology.,3,Bachelor's Degree,22746.0,42985.0,40827.0,53046.0
155399.0,Kansas State University,4706,Vehicle Maintenance and Repair Technologies.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,4901,Air Transportation.,3,Bachelor's Degree,20500.0,51198.0,59840.0,
155399.0,Kansas State University,5004,Design and Applied Arts.,3,Bachelor's Degree,,43992.0,,
155399.0,Kansas State University,5005,Drama/Theatre Arts and Stagecraft.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,5007,Fine and Studio Arts.,3,Bachelor's Degree,27000.0,28218.0,37783.0,51823.0
155399.0,Kansas State University,5009,Music.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,5102,Communication Disorders Sciences and Services.,3,Bachelor's Degree,17000.0,,,
155399.0,Kansas State University,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,,,,
155399.0,Kansas State University,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,5122,Public Health.,3,Bachelor's Degree,,,,
155399.0,Kansas State University,5131,Dietetics and Clinical Nutrition Services.,3,Bachelor's Degree,24197.0,,44612.0,46759.0
155399.0,Kansas State University,5201,"Business/Commerce, General.",3,Bachelor's Degree,25000.0,54223.0,,64510.0
155399.0,Kansas State University,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,22982.0,52538.0,59548.0,67390.0
155399.0,Kansas State University,5203,Accounting and Related Services.,3,Bachelor's Degree,21500.0,60155.0,68922.0,79534.0
155399.0,Kansas State University,5207,Entrepreneurial and Small Business Operations.,3,Bachelor's Degree,20150.0,39646.0,,71863.0
155399.0,Kansas State University,5208,Finance and Financial Management Services.,3,Bachelor's Degree,23250.0,54509.0,63146.0,73166.0
155399.0,Kansas State University,5209,Hospitality Administration/Management.,3,Bachelor's Degree,24250.0,42073.0,35503.0,55360.0
155399.0,Kansas State University,5212,Management Information Systems and Services.,3,Bachelor's Degree,23000.0,60144.0,,92359.0
155399.0,Kansas State University,5214,Marketing.,3,Bachelor's Degree,22375.0,50468.0,61965.0,72115.0
