cip4,hours_per_week,time_pressure,decision_autonomy,decision_frequency,precision_required,physical_standing,physical_sitting,outdoor_work,indoor_climate_controlled,teamwork_required,customer_facing,phone_use,email_use,n_routing_socs,n_routing_socs_with_context,pct_routing_emp_with_context
15.03,2.492868928556357,3.9084427467287326,4.07694713724396,3.629699809906268,4.475220544794698,2.8404580221125038,3.2887514031311977,2.697544644302929,4.434059427353674,4.204671693306286,2.9722581444908642,4.2601980946955305,4.721111374857577,9,7,0.909813407049067
15.04,2.4074884227191764,3.8280992586277764,4.186576936919459,3.6499183216049405,4.486180140510587,2.9585839600237485,3.1240186819711067,2.565545040017673,4.516658074411241,4.198582035079322,3.2197059667524246,4.2945352958638425,4.726570997427271,7,5,0.9099585809472357
15.05,2.258472968471665,3.8868069776535505,4.117112636897222,4.035933342920952,4.118347115816305,3.6645895668293527,2.291868238497299,3.995693988125049,3.6961617836608784,4.128647990793191,3.701164752567017,4.616205962432475,4.122438413300699,6,6,1.0
15.06,2.4077172161385523,4.216955406376204,3.6181681587612067,3.4289478204898964,4.3648022969089775,3.3014146231360675,2.785614175598012,1.7655086578180756,3.4005798336051574,3.9807741891350052,2.3190186088812164,2.915459316266698,2.899276658123641,5,5,1.0
15.07,2.520585405291308,3.6900353258380427,4.111106292141097,3.759608986383423,4.423927420735909,3.5266031040539088,2.6084240375003485,2.1986540301759483,3.5508471430676534,4.428203041925039,3.0149729489598305,3.957026974284223,4.380436534961428,5,5,1.0
15.08,2.5211938162282745,4.378193236578034,4.274859459985621,4.41833979894318,4.490164249060388,4.266574641811516,1.9475675541231394,2.907782617341765,2.857629549429579,3.7257356621690274,3.538107201245886,3.9616332464237125,3.359557221108188,7,7,1.0
15.09,2.6064092433842716,4.054533358181141,4.054478603437665,4.060760446913815,4.400948192322026,3.5090693253820353,2.5175229221021245,3.774349175255051,3.386527394707417,4.218833776837799,3.0758199776369732,4.236385799478195,4.011557212076035,4,4,1.0
15.10,2.579772536072001,3.9979226654391335,4.071331132240195,3.8381904474674196,4.009236178352038,2.8608600136510103,3.430561596215813,3.0055297703138146,3.9899484118795536,4.424912617660597,3.5170818584421975,4.798479499674597,4.92399831743361,3,3,1.0
15.11,2.4011299559680164,3.8567222417608455,4.047784019527202,3.6255073425903204,4.556888991812885,3.001013461767096,3.1114189860530295,3.183039358150893,4.15131030060012,4.017840802639156,3.250298644137516,4.380800514886697,4.776602462804284,6,5,0.9334192797138817
15.12,2.1378025956638367,3.582932944565181,4.208996952075523,2.554073115104674,4.284511627687709,1.6245458295422937,4.793066428440103,1.1530316098963644,3.434514291236688,4.496395653070525,2.0494894235891437,3.551123572172749,4.592274246545636,5,5,1.0
15.13,2.3400165220983062,4.208046261875258,3.868934324659232,3.2647583643122675,4.62403552251136,2.077538207352334,4.46575795125981,2.0408756712102436,4.7382445270549365,4.306340355225114,2.9740107393638993,4.337496902106568,4.925274679884345,4,3,0.9136834160017252
15.14,2.5319119318181817,4.000330255681819,3.906813986522198,3.6314831527484137,4.407017045454545,3.187557528409091,2.7661661931818182,3.0259508786997884,4.297547585227273,4.012752147198731,3.185435369318182,4.27778487215909,4.665105113636364,2,2,1.0
15.15,2.6522486182249767,3.7920804712138145,4.291876123759101,3.792042728453909,4.201954863604204,2.585484927623709,3.5120085295802888,2.2770002127172533,4.451311639607378,4.424046811365391,3.2951084754934867,4.564395584828949,4.9368249284455255,10,9,0.8952292055590126
15.16,2.552020202020202,3.586834170854272,4.135909090909091,3.3939195979899504,4.257185929648242,2.3315151515151515,3.773080808080808,2.0900502512562813,4.481116751269036,4.3229292929292935,3.154090909090909,4.432914572864322,4.908241206030151,1,1,1.0
15.17,2.4843048314044585,3.940562739463602,3.941503872626364,3.963318305974625,4.353455193699447,3.262468869731801,2.8800462962962965,3.392135173799836,3.95812340357599,4.408579987030602,3.1166887505321417,4.352865217091021,4.447047679863772,6,6,1.0
16.01,2.4460534885777925,3.330187837218465,4.246758923474023,3.5782690993301856,3.2537772488601915,3.1839999839180457,3.1098269581788798,2.0341125575934966,4.541923562474369,4.2286229827199415,3.3075466979728696,3.570694418757991,4.932046026551306,5,5,1.0
16.02,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.03,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.04,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.05,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.06,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.07,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.08,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.09,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.10,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.11,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.12,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.13,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.14,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
16.15,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.16,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,4,3,0.883312798398275
16.18,2.0756420233463038,3.806964980544747,4.122490272373541,4.278560311284046,4.437003891050584,2.72,3.6639688715953302,1.6586770428015565,4.288949416342413,4.408910505836576,2.610272373540856,3.480933852140078,4.633618677042802,2,2,1.0
16.99,2.47242766352533,3.3142391484390665,4.241715152519026,3.616038166807605,3.2242718404282216,3.243614426320974,3.043140871960735,2.090025892055411,4.542388694674256,4.250974831527283,3.292586503003304,3.554862737234868,4.938793622010864,3,3,1.0
19.01,2.5000290207567506,3.2812985637028644,4.25511631335047,3.5704915102770323,3.144345190385377,3.2702573173765233,3.0062817500898262,2.1300348249081016,4.551359921874279,4.240608422468515,3.3535580369070317,3.573841334770552,4.960184258773022,3,3,1.0
19.02,2.4801443255932507,4.096246473004346,4.286151437585571,3.928968714999396,3.905858979701173,2.658152609816519,3.700522412048336,1.695817443345987,4.417521267291552,4.435268166145421,3.990634799690458,4.7094160778800935,4.6740968807667125,9,9,1.0
19.04,2.500111162084907,3.676323887496912,4.0309697568549945,4.09686417051911,4.569321381938808,1.6009210572749408,4.379468539365494,1.16574549175989,4.6032656950277016,3.297363870557928,3.8787341638140953,4.605710555104634,4.85570949641811,3,3,1.0
19.05,1.883790910462018,3.7687562716806595,3.8132635865466797,3.555407571263386,4.0642486551706805,4.00465537177618,1.8818580765170176,1.2814715197828161,4.669286109295661,4.486515961992861,3.93375335578905,4.3283744407018245,3.0425232014478913,6,6,1.0
19.06,2.432858157546207,4.169413071056149,4.302577208311234,4.2074910302451105,4.027648395208064,2.867005965605403,3.638369040866019,2.4231042046472075,4.452489626283476,4.5629750495491725,4.254373323159857,4.858577245151473,4.936318628317624,5,5,1.0
19.07,1.8690900151193068,3.479465967647008,3.912579503215426,3.529816844485153,3.5643056236159554,3.2027746712736938,2.7213543621060463,2.718003347801375,4.2036330944453075,4.355350035333357,3.5506433512648643,3.644772307398387,3.380062512873367,10,7,0.9295766561192201
19.09,2.589384797418956,3.9899311378785765,4.358760922767125,3.591052630977258,4.000285296430488,1.9300440217830663,4.578649949657894,1.3283071823854073,4.266913551212989,4.098828682506669,3.3131982303096223,4.563124591200053,4.961441768514504,9,8,1.0
19.10,,,,,,,,,,,,,,2,1,0.13039167079821518
22.00,2.11,4.36,4.12,3.92,4.79,1.7,4.77,1.29,4.88,4.25,3.22,4.54,5.0,2,1,0.885721177038109
22.01,2.509851818967172,4.17625551929353,4.664176185448262,4.212012862353618,4.414914810904205,1.9479372240353234,4.5431617153004415,1.2130796458053368,3.9409403196390858,3.5943940775580723,3.857400652716452,4.8210893405644075,4.946447254751392,6,6,1.0
22.02,2.528756083317111,4.158399844267082,4.672367140354292,4.194909480241386,4.391715008759977,1.9680494452014794,4.524553241191357,1.2179287521899942,3.8765699824800466,3.5678684056842513,3.83514502627993,4.868991629355654,4.9555616118357015,2,2,1.0
22.03,1.965282897219776,4.2515920241539815,4.032004340168575,3.86478755189332,4.731027173229337,1.9744353063278401,4.495720845389357,1.2836084727638697,4.5471933576550505,4.164768209837716,3.369546169329476,4.374362026670021,4.949344728896716,6,5,0.9306600321966926
23.01,2.472544557676582,3.312640927116215,4.266635159018368,3.551228006928751,3.1772819597464146,3.243448372886423,3.034591880698854,2.0577111378804003,4.562388572835424,4.2093539026985205,3.334022720678103,3.538925779704385,4.948341056370847,3,3,1.0
23.13,2.176559436667951,4.19425140385491,4.270766808316892,3.6737433002372377,4.203655714068903,2.0207335652661196,4.260050842312946,1.3884172338512906,4.296853672204256,4.033311900953805,3.317256791622401,4.01215639118811,4.7903714524207,6,5,0.6349466380784891
23.14,2.1537418303751426,4.171602504066644,4.242534135160447,3.7015329235989864,4.091396460787697,2.1282621307316925,4.1656799921131755,1.4582153406311735,4.3203048940018425,3.871038027383963,3.370333218317149,3.9836370013384848,4.806457830137526,3,3,1.0
23.99,2.06,3.78,4.59,3.21,3.7,2.74,3.5,1.01,4.59,3.63,3.29,3.15,4.76,1,1,1.0
24.01,,,,,,,,,,,,,,1,0,0.0
25.01,2.4749542272006444,3.7625517214107065,4.230789215272923,3.780371105809902,3.9863932451683994,2.350523197048667,3.7958495799641985,2.1888852355717057,4.396731951352399,4.448393787437582,3.5964894146576327,4.7166306127030255,4.8150124173423885,4,4,1.0
25.03,1.69,3.48,4.16,3.79,3.94,2.65,3.5900000000000007,1.5,4.89,4.08,3.7000000000000006,4.42,4.71,1,1,1.0
26.01,2.4785581388118776,3.3722996089445987,4.2642617639819935,3.4977385276470736,3.539757548042151,3.1094124673712,3.1295508841707673,1.9748608103843333,4.580771710335645,4.303022053755967,3.1607292904504165,3.6610510738567594,4.942851985303684,10,9,0.9953499304395332
26.02,2.4561849091413395,3.5702990054178914,4.307152296111195,3.3150631973485574,4.438181429417502,2.716913625207191,3.4487759240872355,1.4723538002339722,4.669092942933823,4.436012111358851,2.6333394997212936,3.8555361403894013,4.918690429629132,8,8,1.0
26.03,2.6079316548451223,3.493606856698913,4.430887914065197,3.4038199626569337,4.259307815232957,2.550073489808888,3.65751614685635,1.9214561314084488,4.620188113623801,4.372331011272561,3.2070922816322605,4.115197695927022,4.931694367804006,4,4,1.0
26.04,2.426473875307991,3.623178743008885,4.476295400304731,3.4683536007913904,4.254527487751261,2.664277459970156,3.6108356193482014,1.428001208391233,4.656566970021209,4.438576174778959,2.9795809734106093,4.020813994813103,4.911187189157267,10,9,1.0
26.05,2.4290097034304057,3.774948130186538,4.2197141319335385,3.59202775887131,4.290861337577978,2.4954992109505647,3.877599662642824,1.2484849967843152,4.779191367220021,4.631504882255524,3.477390176692708,4.430070849897043,4.949646883533813,10,10,1.0
26.07,2.4290453874567066,3.451171329866197,4.2723118591191875,3.2591305597023434,4.3046041567216085,2.6000747190221607,3.5828495657786816,1.7808605472093852,4.556031950942635,4.280666041987151,2.9134162196407174,3.857802192847019,4.920056796680384,5,5,1.0
26.08,2.4315301141007972,3.5434222439346654,4.324069986523894,3.2512890069471516,4.403989729151303,2.672440998280822,3.48181856639199,1.4915646718992703,4.651909492524581,4.459466765061326,2.721992473726789,3.85731055081356,4.9276122828025635,6,6,1.0
26.09,2.4768588768926056,3.63672180922228,4.560508657138033,3.5722589559130826,4.215575114967206,2.661392937144599,3.639501222948743,1.4157675513019063,4.690111205052814,4.507162767599826,3.1129855784717373,4.131656246221616,4.911596210268143,7,7,1.0
26.10,2.441379292429896,3.6602125273450365,4.392067172457325,3.5357532028275473,4.110239710121052,2.6438028866283663,3.5802415629592645,1.9915790169097638,4.468720868267261,4.412493085218378,3.2430417313618203,4.303084907503725,4.891205797404353,10,10,1.0
26.11,2.381319938421017,3.7381196032484962,4.254860534561768,3.3817168131894126,4.20737218476116,2.3115995073212514,4.069391611286853,1.3166460067950185,4.517928812461395,4.3485217111243,2.955454411476008,4.214371822091845,4.930244224030428,13,13,1.0
26.12,2.617863214824681,3.506307945513401,4.434838432577484,3.44603766541195,4.287201514586964,2.5229080777096855,3.7163234612547758,1.7678582816276895,4.6497027873653485,4.397354136124661,3.193669150523882,4.105509072966673,4.945023304368316,3,3,1.0
26.13,2.3992842756226334,3.5913425919934787,4.464886079853255,3.4346277716831106,4.1930888222031335,2.6302019201636875,3.6436883523234487,1.5569989158059871,4.611950223592967,4.445867502321241,3.0820852382891983,4.068302839414658,4.910772025720704,13,12,0.9905617803679874
26.14,2.5084618571209973,3.6508184274531277,4.42048193777785,3.457338132935399,4.424560283245281,2.7006094916148986,3.4622817020085686,1.480019022094935,4.759463583157886,4.621615171917617,2.9743581679659816,4.091152819835492,4.943227743863154,3,3,1.0
26.15,2.4311489317663595,3.5405393618684586,4.32630400169843,3.2450863371460774,4.4037851762505165,2.679459433269094,3.4753841318339056,1.495430490142608,4.654677018780992,4.463787943465531,2.7106048898918305,3.848324083779494,4.927043003166062,5,5,1.0
26.99,2.617863214824681,3.506307945513401,4.434838432577484,3.44603766541195,4.287201514586964,2.5229080777096855,3.7163234612547758,1.7678582816276895,4.6497027873653485,4.397354136124661,3.193669150523882,4.105509072966673,4.945023304368316,4,3,0.9669002939181551
27.01,2.4561836932124157,3.385271803060689,4.203375014368009,3.4745478829335847,3.477784263733134,2.9372831719617656,3.394561131762065,1.8704159945655328,4.512855668942242,4.244888829828622,3.1791743217645765,3.7370332825002133,4.955949733521915,7,7,1.0
27.03,2.4645522019557915,3.6460742611954426,4.101217702026936,3.3282703772531788,4.350723600912467,2.0700040351977074,4.423190168682257,1.321917522983101,4.376707880737312,4.24000797886629,2.788027604860652,4.218758968093715,4.925723720754867,12,10,0.6213111469434877
27.05,2.3573744699043657,3.6506685917812525,4.070348845752752,3.226418149189815,4.351295285969156,2.0318112224399725,4.434896622382303,1.224264332549971,4.43809037376378,4.255863667017008,2.7672755459439418,4.226432523967098,4.950730224998179,7,7,1.0
27.06,2.2456425578904815,3.884030095761841,4.11600213173983,3.576556630175172,4.184104391262235,1.9772405347252122,4.272781020772453,1.5744277710682724,4.320846649797046,4.319957290019841,3.336163348513553,4.6703481440320465,4.984189311724288,7,7,1.0
27.99,2.3399803455438293,3.678384593465857,4.0733809225435005,3.24657434519285,4.334810592844995,2.073224406471755,4.389294218913497,1.2433268501800203,4.403152677438459,4.246659181867965,2.7878762059571955,4.192872173231588,4.953263381677637,5,5,1.0
28.05,,,,,,,,,,,,,,4,0,0.0
28.06,,,,,,,,,,,,,,4,0,0.0
29.02,2.49499261910877,3.594679485039729,4.438246487283377,4.309645799684758,4.401553647947903,2.6871110243159317,3.638090817100936,3.9066677144151427,4.308842587212939,4.388793812791369,4.5860380264814875,4.902976303989459,4.919650812532535,7,3,1.0
29.03,2.52,4.045000000000001,3.928837209302325,3.606511627906976,4.39,3.205,2.75,2.99953488372093,4.275,3.957209302325581,3.225,4.225499999999999,4.66,2,1,1.0
29.04,2.573025724785627,4.097409146590445,3.945011632654998,3.6907964332855356,4.460289914250714,3.1723213556553698,2.7956267864434463,2.841748221865593,4.353305430788076,4.021677571291558,3.2823417721518986,4.260583299305838,4.661233156390364,9,2,1.0
30.01,2.4938348315486487,3.2885425863508915,4.242021546710016,3.5574660205945117,3.2403350944043434,3.2007336722774617,3.083182763004832,2.0930325332481488,4.562675949142985,4.265029598918253,3.354076463043608,3.643455875042256,4.9582270103800035,3,2,0.8856325569459749
30.05,,,,,,,,,,,,,,3,2,0.22830515379914443
30.06,2.5797744360902257,3.8215151515151518,4.220751879699248,3.8550375939849624,4.0551908396946565,2.2299236641221376,3.877045454545455,2.3710769230769237,4.411679389312977,4.483282442748092,3.5166917293233086,4.751297709923664,4.808947368421052,2,1,0.806353912410065
30.08,2.2614923047610103,3.558574056142495,4.247944082108881,2.9858718423144968,4.200256340790966,1.6550285503608217,4.721582391352748,1.120436497477945,3.655265198414738,4.5214802295855465,2.4344433309250046,3.906928467376748,4.724672111743556,9,9,1.0
30.10,2.4947592022814913,3.5705705816195374,4.416486897493574,3.403461447881251,4.244808748393316,2.5969943403267273,3.6188961078084834,1.4744090098681484,4.737597649058794,4.529659335904027,3.0833801092544983,4.056425085689803,4.938651044344473,5,5,1.0
30.11,2.370273181463996,3.6871506164917274,4.593460604116056,3.563987028464042,4.054067470321309,2.6501152770775085,3.7122317458862355,1.3115911903561441,4.647164596415639,4.578907503323097,3.2415804189393596,4.232533116377137,4.915331163771371,4,4,1.0
30.12,2.56765053290578,3.821636123357324,4.232922872136432,3.9040593088199893,4.050630851649786,2.3333037844077786,3.7932457035095877,2.4172382619837047,4.443871435815282,4.460129657328669,3.594102487021352,4.725828542048212,4.84058528235021,6,5,0.8396881149362053
30.13,2.5434782608695654,3.702182608695652,4.785765217391305,3.8254260869565218,4.241330434782609,2.546826086956522,3.5291130434782603,1.1451565217391304,4.6540608695652175,3.2170347826086956,2.852973913043478,3.7017739130434784,4.832695652173913,2,2,1.0
30.14,,,,,,,,,,,,,,4,3,0.17615397161963792
30.15,,,,,,,,,,,,,,2,1,0.3996434231378764
30.16,2.393313060369511,3.8448491399871454,4.22747850177034,3.45233298669752,4.367085224186468,1.7010725471780355,4.652564394727393,1.1655995747719978,4.038123448779571,4.412336210867462,2.913903561897012,4.293194686000034,4.826882924770349,7,7,1.0
30.17,2.4322083668442747,3.6552312883281393,4.338832455765557,3.791634236453202,4.04131321001307,2.28821040263396,4.182133495023626,1.5420979064039408,4.581122536945813,4.450796086052955,3.8027274366643202,4.5179355564963055,4.93430293681512,7,5,0.73399471198391
30.18,,,,,,,,,,,,,,4,2,0.43730074388947926
30.19,2.3974653460742528,3.706176154592033,4.602229291669112,3.627233433982942,4.056426033579882,2.627204480347915,3.694211215219747,1.4953134083424202,4.62454250217126,4.361844775699048,3.530535694288265,4.278105025352537,4.821291624934412,9,8,0.9871642000420846
30.20,,,,,,,,,,,,,,2,1,0.25329927628778204
30.21,2.3625562781390697,3.330952142738036,4.208889444722361,3.3165716191429047,3.75349508087377,2.240545272636318,4.158464232116057,1.641322327830582,4.528262464565617,4.0079506419876605,3.436791729197932,4.3418142404535605,4.935834583958646,4,3,0.7737066185008385
30.22,2.651608040201005,3.7480883584589617,4.670573701842546,3.3955569514237856,3.9674120603015077,2.5743592964824122,3.6969744556113904,1.5297466499162478,4.37730108877722,3.579298576214405,3.0225690954773876,3.5816938860971526,4.83930067001675,5,5,1.0
30.23,2.358632231404959,3.319626033057851,4.0389256198347105,3.160586776859504,3.473615702479339,2.194055785123967,4.398859504132231,1.789413223140496,4.4594462809917355,4.42679132231405,3.6488595041322314,4.407018595041323,4.976384297520661,2,2,1.0
30.25,1.4533771142799117,2.897535931878844,4.638360225426482,3.4199856173280874,3.6731679311245213,2.4867204326032186,3.4317755273006845,1.7252596143407444,4.488144796295394,3.9964590499400408,3.3027449518393874,3.120404684538316,4.185053165254729,6,3,0.6111867676681704
30.26,,,,,,,,,,,,,,3,2,0.2420847296553794
30.27,2.566329397867507,3.4543200370422626,4.351788550384531,3.3453642136788244,4.160243751165182,2.4571504394354773,3.837991832657738,1.814200318153702,4.592823606529659,4.382168791005278,3.278899735220465,4.18535174053565,4.945236347097296,6,5,0.9365435403928946
30.28,2.351221826809015,3.6666514150144045,4.541062531774275,3.691496356549738,3.577446195560075,2.4667683443484156,3.9236095577020844,1.283067276732757,4.324365361803085,3.6074682257244532,2.8316048127436027,4.140294865277072,4.9373072360616845,4,4,1.0
30.29,,,,,,,,,,,,,,2,1,0.020301286610202366
30.30,2.368687338084448,3.8511765838536913,3.9855699345780264,3.237110840535438,4.220639925143143,1.9629793518209289,4.505514694327989,1.297064630676366,4.385599191732468,4.301417114939561,2.8681967456047874,4.356047535700279,4.95771985014448,7,6,0.8591715536389744
30.31,2.569100774693858,3.645679276280026,4.2443269507883095,3.653552838268089,3.9828312943933812,1.7574076783693888,4.530867795543741,1.2272025794052268,4.148205347402003,4.573212516659222,2.985821894623102,4.400939800837951,4.979353536596594,5,5,1.0
30.32,2.4402354468913354,3.384392694430256,4.192455526361261,3.137568723969294,4.138219017003864,2.2990718587625585,3.979208419846284,2.13200529269787,4.271422653632325,4.368548632780099,3.191393289062305,4.328299212481997,4.914478270235668,7,6,0.6699052390807102
30.33,2.327362679364017,3.485233451591859,4.010998000331089,3.1542184010980283,3.8409896913371755,2.3276356597333594,3.9376026212542454,2.3884777821527217,4.264151465853853,4.360289116796889,3.705800077400194,4.592665528924116,4.923336360657307,8,7,0.6904076003677597
30.34,1.930457655450488,3.2997765170299567,3.8430710347023425,3.8841807434704743,3.6999506415819488,3.6566992727883525,2.3787780040518,3.364005826564276,4.599051879908641,4.502196383622989,3.6164528154092372,4.17694307944308,3.8919589663683705,7,6,0.7453961959809127
30.35,2.447464939086605,3.4497996592114935,4.210932194310669,3.39383236654809,4.231533777854869,2.376567613966997,3.9328780176108076,1.8636528025361987,4.590642278049718,4.417823701466547,3.4723439923271573,4.423707112344571,4.939916384376786,4,4,1.0
30.36,2.4791709223827345,3.3135509286788625,4.271715170170345,3.5523401483087893,3.1732791458253176,3.245664066599041,3.035150145160726,2.0536629472874184,4.560863618874391,4.207713631116864,3.3355954213158903,3.536336353142817,4.948978453251251,3,3,1.0
30.37,2.476313454903894,3.8820436996878596,3.9073632331197636,3.4137686873665185,3.8114276326597665,2.4870921636274024,4.026811237062593,1.9625776244455397,4.445101034992607,4.417719730573353,4.018833579760145,4.732695909314932,4.956162313126335,3,3,1.0
30.38,2.4982386411589133,3.295579708727871,4.247153810724578,3.5383663262460328,3.2608251157883905,3.1803345396353206,3.0984106100761633,2.114997945523845,4.550335764087172,4.255491627555922,3.342810508439687,3.656063201591876,4.956183743310005,6,6,1.0
30.39,2.3038279044329792,3.564805639908295,4.277858463888876,3.0732406676627892,4.181458188115856,1.6714181888594288,4.64465020560249,1.3135492879360062,3.6580813061938375,4.547500196502367,2.5169406458118924,3.9744082209124745,4.703676360805304,7,7,1.0
30.40,2.5197632539352366,3.7689992077613814,4.217552060255725,3.8210799629093537,4.052319521311705,2.2704391457230435,3.9112034902207355,2.2236138172382107,4.40129305114904,4.433813226275797,3.4182962078983725,4.568511344037277,4.806072837288871,7,7,1.0
30.41,2.434775165578565,3.474568827141728,4.1956761654730155,3.578995095567709,3.5535902690462495,2.9070923246097324,3.4087778195648877,2.229326849694664,4.44073808659635,4.2101096150792285,3.499468654540819,3.993260609684254,4.9390643792072275,10,10,1.0
30.42,2.5699228089120485,3.7669427390315726,4.206341694330171,3.7544451058591797,4.010443478922029,2.237062097483321,3.900870772402409,2.370884662929393,4.387080181685874,4.453502260227044,3.5061210693082048,4.708523606484369,4.81978148386069,6,5,0.9756838063022473
30.43,2.60561400570037,3.589307554690902,4.408700495891379,3.550491419382926,4.208467583396822,2.570202429185333,3.6354140505958856,1.9850909057396044,4.614566203112053,4.3657726472935705,3.422364293099695,4.239024044042955,4.932038834621245,5,4,0.9616914381410927
30.44,2.3106776718767774,3.4833239457917577,4.054637103227779,3.177338614919198,3.922921170077311,2.3761580441899413,3.9164359131171254,2.403687905675339,4.241456395731376,4.341078946246052,3.61209601787706,4.553210934849067,4.9129458287208045,8,8,1.0
30.45,2.5121981890471674,3.5002742266414137,4.2438958339141015,3.7023016645991302,3.528500681955406,2.878194977924052,3.3450822303744543,2.17070688610251,4.497971487171556,4.318343240049651,3.36418969995168,3.9718247533808007,4.891999145108534,7,7,1.0
30.46,2.5321599090831595,3.729119061730138,4.2223915624324055,3.7423598359494945,4.019738177575313,2.213976966289322,3.9416221214027805,2.22264269142726,4.420276383272918,4.3996364917808215,3.465894362014459,4.628143303312718,4.817597101144985,7,7,1.0
30.47,2.5306701402606304,3.7638159811860663,4.2379858288969485,3.7326964740074424,3.9726998793114987,2.280267877785662,3.876790248424087,2.206912389012489,4.425958822461684,4.380180247395401,3.4616549621652686,4.558793146039097,4.817293594202819,6,6,1.0
30.48,2.097906652120546,3.5573051600524366,4.253061329769063,2.5508867511596236,4.256311596045025,1.5524875875914081,4.877685928074644,1.0168993955769743,3.39005564837799,4.490673871611102,2.0520525866106265,3.5427537381717684,4.572519216638569,4,4,1.0
30.49,2.4520329868192383,3.3499342553512212,4.2644901309370455,3.2405674566642935,4.267395276010615,2.2156952661104796,4.18601443340752,1.5412972960427858,4.470709338393975,4.294674509141306,3.1939511119189916,4.232629668991504,4.9094296841287015,6,6,1.0
30.50,2.3949325888565287,3.4855361434711307,4.244741860119889,3.3869671618266493,4.159174365916416,2.561250344325605,3.7649340379884637,1.5997144423384588,4.601419360311435,4.212398245018758,3.3762181897868007,3.9433589228826187,4.925230765424419,6,6,1.0
30.51,2.5667087919113243,3.7488873026614478,4.249211030724566,3.7769393250392804,4.018000638690681,2.2280782537064097,3.9398725795187337,2.2259263776251346,4.4269759089167815,4.382014757602831,3.473068827468132,4.6309018500417425,4.8323773443424525,7,7,1.0
30.52,2.5297839736101517,3.80287376138942,4.26060682496587,3.7850799509969524,4.017432681339379,2.2847489132405228,3.842176453092331,2.2244257370732914,4.433319508503323,4.400300771803739,3.5083599009724002,4.588621614250944,4.806576616148386,6,5,0.8263982769287171
